timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686014361238,9901,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-14,text,true,,4067,881,567,567,https://blazedemo.com/assets/bootstrap-table.css,9894,0,7339
1686014359575,16425,https://blazedemo.com/,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset,Fight Test Scenario Load Testing_0 1-277,text,false,status code not matched,3103,0,573,573,https://blazedemo.com/,0,0,6424
1686014356852,19306,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-95,text,true,,288041,5270,579,579,https://blazedemo.com/,3554,0,2080
1686014356852,3554,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-95,text,true,,4757,855,579,579,https://blazedemo.com/,3554,0,2080
1686014361164,14994,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-95,text,true,,83981,897,579,579,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,7142,0,1456
1686014361252,8902,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_0 1-95,text,true,,28981,878,579,579,https://blazedemo.com/assets/bootstrap.min.js,7675,0,4624
1686014361271,14846,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_0 1-95,text,true,,39488,880,579,579,https://blazedemo.com/assets/bootstrap-table.js,12012,0,7432
1686014361251,13977,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_0 1-95,text,true,,126767,879,579,579,https://blazedemo.com/assets/bootstrap.min.css,1614,0,0
1686014361251,7581,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-95,text,true,,4067,881,579,579,https://blazedemo.com/assets/bootstrap-table.css,7578,0,4608
1686014357578,18615,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-139,text,true,,288041,5270,580,580,https://blazedemo.com/,2407,0,1499
1686014357578,2408,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-139,text,true,,4757,855,580,580,https://blazedemo.com/,2407,0,1499
1686014361249,14367,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-139,text,true,,83981,897,580,580,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,4308,0,1280
1686014361249,8502,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_0 1-139,text,true,,28981,878,580,580,https://blazedemo.com/assets/bootstrap.min.js,7483,0,4595
1686014361249,14944,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_0 1-139,text,true,,39488,880,580,580,https://blazedemo.com/assets/bootstrap-table.js,9974,0,7468
1686014361249,12752,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_0 1-139,text,true,,126767,879,580,580,https://blazedemo.com/assets/bootstrap.min.css,1268,0,0
1686014361249,12460,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-139,text,true,,4067,881,580,580,https://blazedemo.com/assets/bootstrap-table.css,12456,0,7425
1686014359054,17377,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-191,text,true,,288041,5270,590,590,https://blazedemo.com/,1460,0,848
1686014359054,1467,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-191,text,true,,4757,855,590,590,https://blazedemo.com/,1460,0,848
1686014361251,15180,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-191,text,true,,83981,897,590,590,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,4534,0,1299
1686014361251,11745,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_0 1-191,text,true,,28981,878,590,590,https://blazedemo.com/assets/bootstrap.min.js,7153,0,4329
1686014361251,12694,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_0 1-191,text,true,,39488,880,590,590,https://blazedemo.com/assets/bootstrap-table.js,7156,0,4324
1686014361251,14008,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_0 1-191,text,true,,126767,879,590,590,https://blazedemo.com/assets/bootstrap.min.css,1328,0,0
1686014361251,7394,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-191,text,true,,4067,881,590,590,https://blazedemo.com/assets/bootstrap-table.css,7384,0,4521
1686014356630,19950,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-82,text,true,,288041,5270,596,596,https://blazedemo.com/,2554,0,1879
1686014356630,2567,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-82,text,true,,4757,855,596,596,https://blazedemo.com/,2554,0,1879
1686014359412,16014,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-82,text,true,,83981,897,596,596,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,4378,0,2384
1686014359413,811,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_0 1-82,text,true,,28981,878,596,596,https://blazedemo.com/assets/bootstrap.min.js,625,0,0
1686014359415,17165,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_0 1-82,text,true,,39488,880,596,596,https://blazedemo.com/assets/bootstrap-table.js,2653,0,1734
1686014359415,17091,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_0 1-82,text,true,,126767,879,596,596,https://blazedemo.com/assets/bootstrap.min.css,4601,0,2380
1686014359416,2568,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-82,text,true,,4067,881,596,596,https://blazedemo.com/assets/bootstrap-table.css,2568,0,1541
1686014356324,20314,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-54,text,true,,288041,5270,598,598,https://blazedemo.com/,3131,0,2453
1686014356324,3143,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-54,text,true,,4757,855,598,598,https://blazedemo.com/,3131,0,2453
1686014359856,16782,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-54,text,true,,83981,897,598,598,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,2626,0,1451
1686014359857,569,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_0 1-54,text,true,,28981,878,598,598,https://blazedemo.com/assets/bootstrap.min.js,495,0,0
1686014359875,7701,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_0 1-54,text,true,,39488,880,598,598,https://blazedemo.com/assets/bootstrap-table.js,2419,0,1353
1686014359875,15376,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_0 1-54,text,true,,126767,879,598,598,https://blazedemo.com/assets/bootstrap.min.css,3641,0,1780
1686014360444,494,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-54,text,true,,4067,881,598,598,https://blazedemo.com/assets/bootstrap-table.css,474,0,0
1686014357832,18934,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-157,text,true,,288041,5270,603,603,https://blazedemo.com/,1653,0,951
1686014357832,1653,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-157,text,true,,4757,855,603,603,https://blazedemo.com/,1653,0,951
1686014360447,14255,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-157,text,true,,83981,897,603,603,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,1362,0,589
1686014360447,16319,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_0 1-157,text,true,,28981,878,603,603,https://blazedemo.com/assets/bootstrap.min.js,10163,0,6577
1686014360447,15988,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_0 1-157,text,true,,39488,880,603,603,https://blazedemo.com/assets/bootstrap-table.js,13145,0,6502
1686014360447,14184,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_0 1-157,text,true,,126767,879,603,603,https://blazedemo.com/assets/bootstrap.min.css,484,0,0
1686014360447,9042,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-157,text,true,,4067,881,603,603,https://blazedemo.com/assets/bootstrap-table.css,9038,0,4603
1686014356284,20702,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-47,text,true,,288041,5270,612,612,https://blazedemo.com/,4174,0,2765
1686014356284,4174,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-47,text,true,,4757,855,612,612,https://blazedemo.com/,4174,0,2765
1686014361241,13876,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-47,text,true,,83981,897,612,612,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,6870,0,1348
1686014361241,13343,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_0 1-47,text,true,,28981,878,612,612,https://blazedemo.com/assets/bootstrap.min.js,9829,0,7310
1686014361236,6524,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_0 1-47,text,true,,39488,880,612,612,https://blazedemo.com/assets/bootstrap-table.js,1130,0,0
1686014361239,15747,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_0 1-47,text,true,,126767,879,612,612,https://blazedemo.com/assets/bootstrap.min.css,8058,0,4737
1686014361238,12695,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-47,text,true,,4067,881,612,612,https://blazedemo.com/assets/bootstrap-table.css,9871,0,7323
1686014357050,20163,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-108,text,true,,288041,5270,621,621,https://blazedemo.com/,2691,0,1684
1686014357050,2700,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-108,text,true,,4757,855,621,621,https://blazedemo.com/,2691,0,1684
1686014360424,13442,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-108,text,true,,83981,897,621,621,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,1477,0,681
1686014360424,1247,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_0 1-108,text,true,,28981,878,621,621,https://blazedemo.com/assets/bootstrap.min.js,443,0,0
1686014360424,14890,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_0 1-108,text,true,,39488,880,621,621,https://blazedemo.com/assets/bootstrap-table.js,6181,0,3011
1686014360424,16789,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_0 1-108,text,true,,126767,879,621,621,https://blazedemo.com/assets/bootstrap.min.css,4189,0,1588
1686014360478,2963,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-108,text,true,,4067,881,621,621,https://blazedemo.com/assets/bootstrap-table.css,2963,0,1172
1686014357090,20187,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-116,text,true,,288041,5270,624,624,https://blazedemo.com/,2536,0,1766
1686014357090,2540,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-116,text,true,,4757,855,624,624,https://blazedemo.com/,2536,0,1766
1686014360450,13055,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-116,text,true,,83981,897,624,624,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,1277,0,492
1686014360453,1412,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_0 1-116,text,true,,28981,878,624,624,https://blazedemo.com/assets/bootstrap.min.js,576,0,0
1686014360456,15836,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_0 1-116,text,true,,39488,880,624,624,https://blazedemo.com/assets/bootstrap-table.js,13047,0,3233
1686014360460,16817,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_0 1-116,text,true,,126767,879,624,624,https://blazedemo.com/assets/bootstrap.min.css,7361,0,4549
1686014360461,9527,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-116,text,true,,4067,881,624,624,https://blazedemo.com/assets/bootstrap-table.css,9487,0,5950
1686014357954,19395,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-179,text,true,,288041,5270,627,627,https://blazedemo.com/,1948,0,868
1686014357954,1948,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-179,text,true,,4757,855,627,627,https://blazedemo.com/,1948,0,868
1686014361248,9017,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-179,text,true,,83981,897,627,627,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,6834,0,1333
1686014361248,14887,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_0 1-179,text,true,,28981,878,627,627,https://blazedemo.com/assets/bootstrap.min.js,9988,0,7485
1686014361248,13298,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_0 1-179,text,true,,39488,880,627,627,https://blazedemo.com/assets/bootstrap-table.js,8526,0,5019
1686014361248,16101,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_0 1-179,text,true,,126767,879,627,627,https://blazedemo.com/assets/bootstrap.min.css,8509,0,4997
1686014361248,1279,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-179,text,true,,4067,881,627,627,https://blazedemo.com/assets/bootstrap-table.css,1268,0,0
1686014357487,19926,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-132,text,true,,288041,5270,629,629,https://blazedemo.com/,1967,0,1260
1686014357487,1969,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-132,text,true,,4757,855,629,629,https://blazedemo.com/,1967,0,1260
1686014359867,16904,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-132,text,true,,83981,897,629,629,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,2613,0,1431
1686014359866,11365,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_0 1-132,text,true,,28981,878,629,629,https://blazedemo.com/assets/bootstrap.min.js,3297,0,1620
1686014359858,17555,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_0 1-132,text,true,,39488,880,629,629,https://blazedemo.com/assets/bootstrap-table.js,5163,0,2259
1686014359858,16377,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_0 1-132,text,true,,126767,879,629,629,https://blazedemo.com/assets/bootstrap.min.css,2474,0,1368
1686014359857,499,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-132,text,true,,4067,881,629,629,https://blazedemo.com/assets/bootstrap-table.css,498,0,0
1686014357260,20279,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-119,text,true,,288041,5270,631,631,https://blazedemo.com/,2333,0,1520
1686014357260,2333,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-119,text,true,,4757,855,631,631,https://blazedemo.com/,2333,0,1520
1686014360449,17090,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-119,text,true,,83981,897,631,631,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,1292,0,516
1686014360452,1354,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_0 1-119,text,true,,28981,878,631,631,https://blazedemo.com/assets/bootstrap.min.js,513,0,0
1686014360454,13852,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_0 1-119,text,true,,39488,880,631,631,https://blazedemo.com/assets/bootstrap-table.js,6542,0,2232
1686014360454,16977,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_0 1-119,text,true,,126767,879,631,631,https://blazedemo.com/assets/bootstrap.min.css,6906,0,3907
1686014360455,9332,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-119,text,true,,4067,881,631,631,https://blazedemo.com/assets/bootstrap-table.css,9277,0,5784
1686014356746,20798,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-86,text,true,,288041,5270,631,631,https://blazedemo.com/,3173,0,2204
1686014356746,3682,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-86,text,true,,4757,855,631,631,https://blazedemo.com/,3173,0,2204
1686014361244,16300,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-86,text,true,,83981,897,631,631,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,7094,0,1333
1686014361243,14821,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_0 1-86,text,true,,28981,878,631,631,https://blazedemo.com/assets/bootstrap.min.js,11005,0,7271
1686014361243,6514,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_0 1-86,text,true,,39488,880,631,631,https://blazedemo.com/assets/bootstrap-table.js,1209,0,0
1686014361244,15420,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_0 1-86,text,true,,126767,879,631,631,https://blazedemo.com/assets/bootstrap.min.css,9752,0,6921
1686014361243,8311,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-86,text,true,,4067,881,631,631,https://blazedemo.com/assets/bootstrap-table.css,8301,0,4944
1686014357696,19842,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-156,text,true,,288041,5270,634,634,https://blazedemo.com/,1563,0,992
1686014357696,1566,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-156,text,true,,4757,855,634,634,https://blazedemo.com/,1563,0,992
1686014359360,18178,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-156,text,true,,83981,897,634,634,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,4414,0,2433
1686014359356,5567,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_0 1-156,text,true,,28981,878,634,634,https://blazedemo.com/assets/bootstrap.min.js,2774,0,1811
1686014359356,868,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_0 1-156,text,true,,39488,880,634,634,https://blazedemo.com/assets/bootstrap-table.js,655,0,0
1686014359357,15444,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_0 1-156,text,true,,126767,879,634,634,https://blazedemo.com/assets/bootstrap.min.css,4842,0,2524
1686014359367,2629,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-156,text,true,,4067,881,634,634,https://blazedemo.com/assets/bootstrap-table.css,2625,0,1720
1686014356822,20737,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-85,text,true,,288041,5270,635,635,https://blazedemo.com/,3587,0,2223
1686014356822,3588,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-85,text,true,,4757,855,635,635,https://blazedemo.com/,3587,0,2223
1686014361248,12719,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-85,text,true,,83981,897,635,635,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,7021,0,1335
1686014361247,7218,https://blazedemo.com/-2,200,OK,Fight Test Scenario Load Testing_0 1-85,text,true,,28981,878,635,635,https://blazedemo.com/assets/bootstrap.min.js,1247,0,0
1686014361248,14032,https://blazedemo.com/-3,200,OK,Fight Test Scenario Load Testing_0 1-85,text,true,,39488,880,635,635,https://blazedemo.com/assets/bootstrap-table.js,7514,0,4598
1686014361248,16311,https://blazedemo.com/-4,200,OK,Fight Test Scenario Load Testing_0 1-85,text,true,,126767,879,635,635,https://blazedemo.com/assets/bootstrap.min.css,11891,0,4753
1686014361247,7342,https://blazedemo.com/-5,200,OK,Fight Test Scenario Load Testing_0 1-85,text,true,,4067,881,635,635,https://blazedemo.com/assets/bootstrap-table.css,7323,0,4429
1686014357808,19777,https://blazedemo.com/,200,OK,Fight Test Scenario Load Testing_0 1-166,text,true,,288041,5270,636,636,https://blazedemo.com/,2012,0,1119
1686014357808,2023,https://blazedemo.com/-0,200,OK,Fight Test Scenario Load Testing_0 1-166,text,true,,4757,855,636,636,https://blazedemo.com/,2012,0,1119
1686014360436,12989,https://blazedemo.com/-1,200,OK,Fight Test Scenario Load Testing_0 1-166,text,true,,83981,897,636,636,http://ajax.googleapis.com/ajax/libs/jquery/2.0.0/jquery.min.js,1367,0,597
